# Columns: s_perp_min(1) s_perp_max(2) pi_min(3) pi_max(4) xi(5)
81 86 5 6 0.01377007117
86 91 5 6 0.002152632376
91 96 5 6 -0.0001710356214
96 101 5 6 0.01389250049
1 6 6 7 2.276340285
6 11 6 7 1.428000508
11 16 6 7 0.6973030049
16 21 6 7 0.4342405596
21 26 6 7 0.2646620373
26 31 6 7 0.1942431787
31 36 6 7 0.1082271312
36 41 6 7 0.08056780634
41 46 6 7 0.0436754341
46 51 6 7 0.06209250725
51 56 6 7 0.04806768074
56 61 6 7 0.04082159644
61 66 6 7 0.01792202924
66 71 6 7 0.02606992826
71 76 6 7 0.0119910676
76 81 6 7 -0.002340115001
81 86 6 7 0.01410922522
86 91 6 7 0.006069506236
91 96 6 7 0.009084084018
96 101 6 7 0.02847525263
1 6 7 8 1.92616343
6 11 7 8 1.243661068
11 16 7 8 0.683149962
16 21 7 8 0.40005968
21 26 7 8 0.2492095653
26 31 7 8 0.2037773012
31 36 7 8 0.118660299
36 41 7 8 0.07388251871
41 46 7 8 0.05405054757
46 51 7 8 0.03648940875
51 56 7 8 0.02414714972
56 61 7 8 0.03841339359
61 66 7 8 0.04031106381
66 71 7 8 0.03351674577
71 76 7 8 0.0175851964
76 81 7 8 0.008751996851
81 86 7 8 0.01447413779
86 91 7 8 0.01020510935
91 96 7 8 0.00904191073
96 101 7 8 0.02170611887
1 6 8 9 1.597085267
6 11 8 9 1.097488454
11 16 8 9 0.6428682245
16 21 8 9 0.3923089136
21 26 8 9 0.261001037
26 31 8 9 0.1761182835
31 36 8 9 0.09871422233
36 41 8 9 0.06384527628
41 46 8 9 0.075056238
46 51 8 9 0.05053267871
51 56 8 9 0.02036140742
56 61 8 9 0.03481028092
61 66 8 9 0.02709554946
66 71 8 9 0.03177932945
71 76 8 9 0.009689037267
76 81 8 9 0.01262441795
81 86 8 9 0.01272255742
86 91 8 9 0.01094230795
91 96 8 9 0.00852816341
96 101 8 9 0.02881007
1 6 9 10 1.50613556
6 11 9 10 0.9884283325
11 16 9 10 0.5359901802
16 21 9 10 0.3673708229
21 26 9 10 0.232368964
26 31 9 10 0.1328373923
31 36 9 10 0.103786347
36 41 9 10 0.08872422968
41 46 9 10 0.06851307668
46 51 9 10 0.05668215272
51 56 9 10 0.02565474621
56 61 9 10 0.03227339548
61 66 9 10 0.02996897825
66 71 9 10 0.005027304803
71 76 9 10 0.007167533703
76 81 9 10 0.001148717216
81 86 9 10 0.01031413441
86 91 9 10 0.02336531946
91 96 9 10 0.01369247416
96 101 9 10 0.009397941243
1 6 10 11 1.420921421
6 11 10 11 0.8464730467
11 16 10 11 0.5235631181
16 21 10 11 0.3703548679
21 26 10 11 0.2334825183
26 31 10 11 0.1152407731
31 36 10 11 0.119676864
36 41 10 11 0.06348214785
41 46 10 11 0.07810531821
46 51 10 11 0.04483406759
51 56 10 11 0.0309681863
56 61 10 11 0.03469998156
61 66 10 11 0.03502711616
66 71 10 11 -0.002602674058
71 76 10 11 0.00888917927
76 81 10 11 -0.0082218112
81 86 10 11 0.01156342335
86 91 10 11 0.007782885391
91 96 10 11 0.011748669
96 101 10 11 0.02118569622
1 6 11 12 1.062346056
6 11 11 12 0.7739771655
11 16 11 12 0.535113913
16 21 11 12 0.3512492289
21 26 11 12 0.225001201
26 31 11 12 0.1355668179
31 36 11 12 0.08659034635
36 41 11 12 0.07868698725
41 46 11 12 0.06652705417
46 51 11 12 0.04955704101
51 56 11 12 0.03486113546
